(-31, 914)
(-3, -2)
(-629, 358)
(413, -538)
(-981, 300)
(-802, -656)
(100, -596)
(-119, -756)
(528, 659)
(-52, 716)
(130, -549)
(856, -878)
(-232, -69)
(519, 650)
(-475, 691)
(946, 61)
(735, -411)
(625, 337)
(-126, -181)
(-239, -887)
(396, -523)
(768, 4)
(717, -726)
(777, 993)
(200, -264)
(-694, -692)
(-694, 145)
(960, 449)
(-558, 345)
(-293, 46)
(727, 460)
(-161, -1)
(-739, 864)
(537, 452)
(547, -331)
(-205, 431)
(-315, -259)
(-67, -102)
(-182, 176)
(-468, 726)
(843, -210)
(863, 228)
(349, 667)
(721, 583)
(-515, 830)
(-805, -374)
(-163, 961)
(-793, 704)
(670, -556)
(506, 189)
(617, 121)
(-152, 636)
(947, -533)
(-871, -835)
(-801, -988)
(783, 551)
(311, 84)
(873, -567)
(88, -244)
(-53, 470)
(183, 421)
(-81, -216)
(-139, -418)
(912, -577)
(235, 917)
(-548, 905)
(516, 150)
(-954, 866)
(-966, 488)
(269, 459)
(-497, -996)
(-959, 322)
(315, -380)
(37, 807)
(757, 23)
(-158, 379)
(484, 694)
(-460, -800)
(766, 121)
(-286, 38)
(-711, 30)
(638, 777)
(-874, -589)
(-897, -577)
(728, -197)
(-675, 862)
(-920, 61)
(435, 131)
(143, -459)
(708, 404)
(-306, -230)
(-483, -477)
(-754, 868)
(918, 56)
(-10, -501)
(91, -162)
(835, -601)
(-834, -815)
(-37, -556)
(-760, -461)
(659, 852)
(-28, 716)
(832, 486)
(9, -720)
(-815, -859)
(-598, 943)
(855, 664)
(-791, 495)
(-776, 226)
(10, -693)
(411, -1)
(474, 860)
(847, 510)
(-824, 122)
(511, -364)
(-109, -594)
(-453, 492)
(853, 597)
(-568, -881)
(-880, 886)
(934, -194)
(-727, 464)
(-337, 663)
(231, 935)
(292, 494)
(-483, 283)
(-766, 476)
(-693, -355)
(849, 647)
(-504, -878)
(-136, 53)
(-971, -278)
(-662, 441)
(-352, 539)
(234, 824)
(527, 283)
(782, 49)
(954, -100)
(-271, 879)
(-695, 76)
(-72, 989)
(815, 154)
(-16, 454)
(515, 537)
(-374, 955)
(-697, 715)
(356, 350)
(273, 524)
(208, -491)
(408, 220)
(-236, -399)
(-85, -12)
(-602, 301)
(837, -55)
(-477, -491)
(-142, -1)
(-558, -970)
(337, 296)
(-660, -275)
(220, -453)
(306, -301)
(825, 209)
(-839, 840)
(472, 857)
(899, 959)
(-509, -380)
(-649, 360)
(-786, 971)
(155, 743)
(-715, 382)
(51, 731)
(556, 770)
(926, 241)
(346, 94)
(851, -139)
(-154, 45)
(195, 727)
(-904, -536)
(189, 525)
(-819, 39)
(-670, -990)
(-160, 898)
(-309, -183)
(498, 477)
(341, -998)
(174, 776)
(-559, 270)
(741, 948)
(368, -924)
(-636, 208)
(650, 650)
(-666, -713)
(824, 297)
(25, -13)
(361, -222)
(942, 47)
(-606, -45)
(-279, -127)
(-427, 738)
(-60, 800)
(-33, -316)
(647, -928)
(-589, 697)
(-380, 838)
(108, -278)
(40, -220)
(611, 559)
(864, 999)
(558, -135)
(-522, -219)
(-408, -329)
(394, 173)
(-746, -999)
(84, 272)
(-21, 186)
(-492, 934)
(128, 225)
(-394, -28)
(-284, -375)
(-773, -2)
(59, -203)
(628, -582)
(191, 973)
(-912, -169)
(-875, 451)
(-277, 177)
(780, -211)
(590, 76)
(-399, -884)
(-7, -160)
(122, 672)
(-96, 328)
(618, -526)
(-926, -50)
(773, 190)
(-588, 460)
(678, 470)
(-642, -21)
(808, 923)
(-754, -95)
(-674, -50)
(18, 138)
(-465, 26)
(940, 33)
(329, -66)
(-841, 700)
(-995, -443)
(-272, 114)
(-296, 765)
(-785, 655)
(-800, -514)
(-30, -109)
(978, 36)
(-461, -81)
(740, -48)
(-906, -458)
(-710, 867)
(8, 614)
(188, -224)
(-409, 86)
(986, 472)
(793, -239)
(751, -500)
(87, 506)
(-20, -563)
(483, 395)
(115, -313)
(374, 24)
(-442, 759)
(649, 719)
(301, 265)
(975, 79)
(-429, 313)
(-15, 180)
(-309, 372)
(348, -952)
(-74, 414)
(953, -979)
(20, -807)
(237, 205)
(-201, -430)
(618, -824)
(-712, 270)
(947, 700)
(-539, -537)
(754, -189)
(-244, -191)
(410, 704)
(900, 65)
(-58, -262)
(-504, -296)
(245, -254)
(-804, 715)
(895, -446)
(753, -554)
(-722, 858)
(115, -153)
(-505, -872)
(-734, -879)
(84, 649)
(-713, -799)
(597, 744)
(-448, -365)
(306, -216)
(-272, -990)
(-329, -742)
(-704, 746)
(496, -252)
(916, -830)
(432, 847)
(938, 62)
(613, -721)
(744, 256)
(-743, -714)
(-981, 429)
(654, 970)
(705, 728)
(-984, -447)
(-814, -15)
(365, -393)
(535, -235)
(-418, 675)
(-829, 73)
(365, 769)
(375, 125)
(-743, 505)
(266, 286)
(-763, 448)
(200, -558)
(45, -522)
(-640, 19)
(-723, -774)
(109, 282)
(-650, -175)
(-422, -375)
(-190, -919)
(653, -54)
(-82, -685)
(365, -801)
(-256, 829)
(-741, -570)
(-158, 570)
(853, -802)
(-883, 600)
(384, 323)
(-51, -90)
(-861, 75)
(241, -983)
(-270, -170)
(-337, -345)
(905, -420)
(-342, 959)
(-478, -932)
(884, 343)
(-670, 663)
(-117, 169)
(-974, -126)
(731, -772)
(-357, 136)
(-526, -566)
(103, -970)
(-604, -72)
(-812, 114)
(-859, 251)
(325, -620)
(852, 658)
(-200, 217)
(-193, 878)
(523, -382)
(-326, -785)
(156, -328)
(-360, 57)
(300, 677)
(-929, -812)
(486, 949)
(-385, -889)
(-572, -713)
(-255, -132)
(-914, -611)
(759, 292)
(-518, 380)
(949, 641)
(590, -129)
(-356, -310)
(-912, 258)
(-958, -736)
(500, -377)
(-564, 361)
(652, -328)
(-993, -777)
(-514, -450)
(944, 325)
(300, 271)
(236, -21)
(270, 245)
(-362, 177)
(58, -247)
(-920, 925)
(500, -306)
(971, -687)
(706, -724)
(-325, 280)
(693, -953)
(510, 321)
(479, 195)
(-616, -162)
(-140, 930)
(-614, -17)
(-954, 140)
(868, 730)
(-993, 943)
(575, 181)
(217, -767)
(-696, -339)
(390, -527)
(671, 185)
(-233, 625)
(-2, -447)
(-512, -17)
(-174, 511)
(-3, 37)
(-774, -553)
(-701, -843)
(576, 207)
(-994, 725)
(851, 525)
(60, -86)
(555, -195)
(193, -126)
(-175, -408)
(-166, -447)
(829, 482)
(-194, 886)
(-84, 648)
(324, -671)
(957, 985)
(-758, -700)
(17, -498)
(171, -600)
(11, 530)
(-685, 594)
(114, 808)
(45, 457)
(930, 116)
(-709, 862)
(-181, 570)
(-480, 397)
(-951, 951)
(-104, -295)
(700, 3)
(578, 792)
(27, 133)
(914, 716)
(872, -972)
(-682, -34)
(604, -549)
(691, 85)
(-413, 805)
(-967, 308)
(226, -119)
(-946, -303)
(-938, -770)
(34, 178)
(-899, 928)
(-130, -364)
(6, -890)
(-697, -770)
(-386, 389)
(339, -995)
(-291, -957)
(225, -493)
(895, -859)
(999, 208)
(-711, -404)
(309, -142)
(-805, -85)
(-859, -73)
(934, 599)
(-506, -205)
(-589, -707)
(-637, 733)
(588, 42)
(-326, 641)
(-642, -993)
(-649, -613)
(532, 243)
(658, 358)
(-2, -801)
(-8, 628)
(916, -882)
(492, 990)
(570, 601)
(-222, 170)
(-453, -213)
(-525, 599)
(-364, 689)
(-465, -128)
(280, 864)
(-380, 507)
(-57, -431)
(-564, -696)
(-633, 419)
(921, -869)
(-345, -784)
(-340, -535)
(-635, -671)
(-193, 921)
(600, 450)
(715, 365)
(638, -36)
(-151, -646)
(804, 846)
(-508, -864)
(-468, 946)
(27, -928)
(-123, 143)
(-259, -762)
(-944, 1)
(544, 73)
(309, -678)
(-347, -625)
(944, -868)
(329, -524)
(-744, -865)
(-64, -120)
(397, -162)
(-260, 484)
(719, 49)
(976, -714)
(809, -417)
(-373, -714)
(-110, -868)
(-151, -195)
(691, -267)
(311, -288)
(-645, 174)
(-457, 26)
(235, 92)
(-866, -318)
(-767, 8)
(-787, -994)
(676, -970)
(846, 538)
(9, 32)
(-540, -501)
(-904, -10)
(-860, 205)
(-967, 587)
(218, 195)
(-932, -183)
(-219, -402)
(-315, -910)
(-828, -172)
(893, -304)
(249, -111)
(-440, -906)
(-419, 379)
(705, 539)
(-591, -517)
(37, 463)
(826, -14)
(-365, 372)
(-375, -314)
(-293, -671)
(170, 823)
(749, 296)
(141, -443)
(-400, -510)
(557, -321)
(105, 28)
(847, -938)
(950, -385)
(256, 762)
(843, -10)
(511, 430)
(-124, -471)
(-53, 985)
(142, 671)
(-672, 708)
(-340, -972)
(-557, -219)
(391, -190)
(-42, 727)
(152, -190)
(805, 613)
(756, 617)
(-511, 441)
(-165, 528)
(935, -559)
(-944, 665)
(249, 350)
(-437, -674)
(-102, -129)
(254, 820)
(674, 353)
(-486, 0)
(-815, 191)
(937, -511)
(-162, 510)
(-270, -312)
(481, 119)
(-962, -462)
(-459, -700)
(399, -3)
(-699, -181)
(576, 242)
(-991, -79)
(-520, 699)
(-837, 268)
(-169, 559)
(-561, -276)
(120, 295)
(-514, 306)
(-504, 45)
(-458, -426)
(884, -39)
(-990, 525)
(878, -743)
(-864, 587)
(-564, -635)
(350, 611)
(481, 247)
(968, 337)
(-968, 302)
(716, 267)
(165, 164)
(392, 319)
(-889, 359)
(907, -181)
(-625, -970)
(-573, -759)
(-443, -310)
(-906, 531)
(285, -909)
(-272, 605)
(151, -385)
(-784, 397)
(433, -183)
(314, 941)
(-914, 339)
(954, -943)
(-241, 521)
(171, 98)
(173, -472)
(867, -551)
(-468, -394)
(39, 78)
(-534, 631)
(726, 386)
(609, 594)
(704, -264)
(469, 425)
(-648, -24)
(416, 64)
(-445, -348)
(-416, 857)
(-5, 893)
(-849, -86)
(870, -278)
(-252, 730)
(845, 928)
(130, -275)
(121, 539)
(-318, -372)
